0.0521,18.7423,7.0976,-0,-0,-0,-0,0,-0,-0,0,0.366519143,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0.366519143,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,0,-0,0.27925268,0,-0,-0.366519143,0,-0,-0.191986218,0,-0,-0,-0,-0,-0,0,-0,-0,0,0.13962634,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0.13962634,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0
0.0521,18.7423,7.0976,0.032192926,-0.221535469,0.0520472022,-0,0,-0,0.0649452187,0.270113001,0.160279434,-0.338713566,-0.12328104,7.73307715e-07,0.21435183,-0.0171132571,-0.00877531853,0.202085498,0.073553148,3.96696265e-07,-0,-0,-0,-0,0,-0,-0.12535824,-0.0812040953,-0.345630505,-0.305020572,0.111017743,-4.44534826e-07,0.528565213,0.448047869,0.107798328,0.141877726,-0.0516395622,5.48062268e-07,-0,-0,-0,-0.044100757,-0.0801807044,0.0302229936,0.00303328736,-0.105960861,0.10211686,0.022035294,-0.0540231951,0.0930727837,0.249150748,0.0414048285,0.15039956,-0.0640790836,0.061731031,-0.181664844,-0.064528584,0.0238898779,-0.0748200267,-0,-0,-0,-0,0,-0,0.0486646314,-0.0850789945,1.28110715,-9.32246659e-07,0.257657027,-0.148758841,-0.207046664,0,-0,-0.118652438,-0.472397588,-0.482512032,-0,0,0.124354709,-0,-0,-0,0.00801529467,-1.00532343,-0.0275950355,-0,-0,-0,-0,0,-0,0.693450229,-0.42027957,-0.614373007,-4.38266308e-07,-1.07113733,0.618422121,-0.148005666,0,-0,0.0974343236,-0.189283549,0.947328428,-0,0,-0.124354709,-0,-0,-0,0.282063517,0.280345095,0.376799383,-0,-0,-0
0.0655,18.7417,7.1067,0.0352501946,-0.22908115,0.0558077537,-0,0,-0,0.0673469163,0.266278858,0.157966072,-0.345347175,-0.125696538,4.98210657e-07,0.21944422,-0.021246516,-0.00948982612,0.20731891,0.0754571043,6.48482045e-08,-0,-0,-0,-0,0,-0,-0.128801587,-0.0762916539,-0.347694438,-0.306282891,0.111477285,-4.68351834e-07,0.525061383,0.446552518,0.106413498,0.14552253,-0.0529657384,4.11756695e-07,-0,-0,-0,-0.0456317539,-0.0793488685,0.0294450139,0.00310248668,-0.10481122,0.100900761,0.0230461684,-0.0534685797,0.0923482437,0.249030809,0.0407995013,0.147222613,-0.0662093914,0.0608184355,-0.179977912,-0.0650161803,0.0235435747,-0.0738240008,-0,-0,-0,-0,0,-0,0.0611664008,-0.0911798821,1.28115949,-1.64502485e-07,0.253391945,-0.1462953,-0.217815345,0,-0,-0.116925658,-0.466660985,-0.481613937,-0,0,0.124354709,-0,-0,-0,0.00776480414,-0.999433305,-0.026441212,-0,-0,-0,-0,0,-0,0.695585907,-0.418588085,-0.609076586,-2.0190697e-07,-1.06824255,0.616750579,-0.151581846,0,-0,0.0923769231,-0.179354192,0.948138985,-0,0,-0.124354709,-0,-0,-0,0.280384291,0.290807827,0.378752255,-0,-0,-0
0.0759,18.7408,7.1112,0.0395130818,-0.237389698,0.0582169573,-0,0,-0,0.0673147137,0.261824677,0.156935998,-0.349533869,-0.127219689,5.22936297e-07,0.228141151,-0.0306640153,-0.0109405272,0.218209738,0.0794215,1.56032705e-08,-0,-0,-0,-0,0,-0,-0.133386745,-0.0719125471,-0.3487822,-0.308250213,0.112193696,6.43086183e-07,0.52364743,0.446065756,0.105864341,0.149100685,-0.0542679533,7.97256244e-07,-0,-0,-0,-0.0498370168,-0.0779620423,0.0305046991,0.00244283185,-0.102835073,0.0997373774,0.0249999432,-0.0525610582,0.0908208323,0.252867758,0.039752715,0.149542273,-0.072680201,0.0595316628,-0.183368144,-0.0676496893,0.0228175555,-0.0752674272,-0,-0,-0,-0,0,-0,0.0689306909,-0.0954065301,1.28208019,-2.97639231e-07,0.251810591,-0.145381801,-0.222889017,0,-0,-0.114259091,-0.45777932,-0.480190527,-0,0,0.124354709,-0,-0,-0,0.00735753883,-0.990313773,-0.0246343904,-0,-0,-0,-0,0,-0,0.699984602,-0.419480818,-0.603343053,5.16288078e-07,-1.06511863,0.614947233,-0.158083197,0,-0,0.0854920494,-0.166283144,0.947146892,-0,0,-0.124354709,-0,-0,-0,0.276936675,0.30498685,0.379789328,-0,-0,-0
0.0894,18.7411,7.1205,0.0424162067,-0.243429867,0.0606267206,-0,0,-0,0.0679353058,0.256901127,0.155361594,-0.353694973,-0.128734105,1.07804369e-07,0.240334319,-0.0438505005,-0.0130744381,0.223450651,0.0813286108,-6.22546636e-07,-0,-0,-0,-0,0,-0,-0.136607134,-0.0684848773,-0.350050618,-0.310362134,0.112963388,-2.82578565e-07,0.522224249,0.445532113,0.105310683,0.154233858,-0.056135988,5.73541896e-07,-0,-0,-0,-0.0505047068,-0.0772596406,0.0323491754,0.00173511488,-0.101888228,0.0979806102,0.0250034276,-0.0520814181,0.0879017158,0.257073229,0.0386661967,0.151738403,-0.079056353,0.0581731326,-0.186050463,-0.0702911156,0.0220742028,-0.0764852713,-0,-0,-0,-0,0,-0,0.0723495469,-0.0976965278,1.28317874,1.65411191e-07,0.250741253,-0.144765846,-0.223913526,0,-0,-0.112758468,-0.451474086,-0.480737862,-0,0,0.124354709,-0,-0,-0,0.00752162322,-0.983886963,-0.0248922893,-0,-0,-0,-0,0,-0,0.701775232,-0.419835809,-0.597150823,3.08556949e-07,-1.06213383,0.61322326,-0.16098917,0,-0,0.0892598398,-0.173390975,0.947945774,-0,0,-0.124354709,-0,-0,-0,0.278965184,0.297226347,0.379418725,-0,-0,-0
0.1064,18.742,7.137,0.0445958811,-0.2477382,0.0623821811,-0,0,-0,0.0683609025,0.249079951,0.153782868,-0.356911786,-0.129905992,-6.20170939e-07,0.252848718,-0.0536731281,-0.0150924476,0.213194545,0.0775970372,1.46705116e-07,-0,-0,-0,-0,0,-0,-0.139225985,-0.0634614553,-0.350331023,-0.312547828,0.113757686,-3.0927278e-07,0.519084686,0.442932436,0.103999099,0.160761011,-0.0585129168,3.43646267e-07,-0,-0,-0,-0.049482268,-0.0768820347,0.0349001542,0.0017432162,-0.101413601,0.0968409937,0.0247964811,-0.0518155079,0.0851519186,0.257280179,0.0384165849,0.148519549,-0.0821287296,0.0576779742,-0.183063045,-0.0711293369,0.0220061638,-0.0750284363,-0,-0,-0,-0,0,-0,0.0719989102,-0.0998514176,1.28292233,-3.15443277e-07,0.250457125,-0.144602038,-0.221215247,0,-0,-0.112734686,-0.450266698,-0.481926674,-0,0,0.124354709,-0,-0,-0,0.00787438056,-0.982684477,-0.0260064766,-0,-0,-0,-0,0,-0,0.700019394,-0.418580687,-0.592934148,9.47208161e-07,-1.0608305,0.612470281,-0.160640104,0,-0,0.091542237,-0.177429593,0.949604163,-0,0,-0.124354709,-0,-0,-0,0.280853002,0.29257021,0.380111078,-0,-0,-0
0.1259,18.7438,7.1562,0.0468866928,-0.251787793,0.063365258,-0,0,-0,0.0686544248,0.237568327,0.152808504,-0.359418813,-0.130817768,5.98402934e-07,0.261840616,-0.0601438958,-0.0165687296,0.202731303,0.0737883122,7.49293133e-07,-0,-0,-0,-0,0,-0,-0.142038797,-0.0595058336,-0.349790428,-0.314703829,0.114543237,-7.35685589e-07,0.516478362,0.441861254,0.102990464,0.167442904,-0.0609437124,-1.02222805e-07,-0,-0,-0,-0.0487138615,-0.0765804395,0.0364489994,0.00229373718,-0.101026419,0.0969066779,0.0250935219,-0.0516154753,0.0843069103,0.255919881,0.038063781,0.148487667,-0.085420619,0.0571362369,-0.183792332,-0.071915913,0.0218406187,-0.0752772077,-0,-0,-0,-0,0,-0,0.0723375364,-0.102957452,1.28077796,-4.2538246e-07,0.249767205,-0.144203738,-0.216530783,0,-0,-0.112471592,-0.450313343,-0.4807956,-0,0,0.124354709,-0,-0,-0,0.00753891349,-0.982701385,-0.0248979701,-0,-0,-0,-0,0,-0,0.696845266,-0.416421412,-0.590407372,-6.02749807e-07,-1.05906589,0.611451746,-0.162636761,0,-0,0.0960057219,-0.185430263,0.952156974,-0,0,-0.124354709,-0,-0,-0,0.284167051,0.283485648,0.380920575,-0,-0,-0
0.1499,18.7464,7.1762,0.0492135919,-0.256644162,0.0620975606,-0,0,-0,0.0687691319,0.226577504,0.154833719,-0.361801562,-0.131685825,2.78032179e-07,0.2697034,-0.066716983,-0.0179827438,0.190278654,0.0692554396,4.34762114e-07,-0,-0,-0,-0,0,-0,-0.145096215,-0.0569619881,-0.346965489,-0.316600922,0.11523413,7.52691673e-07,0.513254322,0.44568535,0.102080499,0.177482866,-0.0645987733,7.54919169e-07,-0,-0,-0,-0.047864366,-0.0757747529,0.039607829,0.00257122101,-0.0999674929,0.0974855049,0.0252018842,-0.0510884651,0.0830374065,0.257125254,0.0365126974,0.151340732,-0.08965933,0.0551586843,-0.188045931,-0.0734201455,0.0207740088,-0.0772144943,-0,-0,-0,-0,0,-0,0.0718876645,-0.10601497,1.27886643,1.91716431e-08,0.248945034,-0.143728113,-0.212397843,0,-0,-0.112395359,-0.449929795,-0.480891947,-0,0,0.124354709,-0,-0,-0,0.00756844629,-0.982310409,-0.0249761581,-0,-0,-0,-0,0,-0,0.693026929,-0.415718703,-0.586887594,9.22048785e-08,-1.05546661,0.609373208,-0.166097749,0,-0,0.102096529,-0.196506648,0.954597816,-0,0,-0.124354709,-0,-0,-0,0.288124904,0.271119405,0.381214059,-0,-0,-0
0.1776,18.7479,7.1916,0.0509217402,-0.262281788,0.0594108289,-0,0,-0,0.0694436398,0.218750764,0.158515769,-0.364235312,-0.132571581,-2.11331343e-07,0.278049027,-0.0734454143,-0.0195131937,0.173799469,0.0632585697,-1.48513113e-07,-0,-0,-0,-0,0,-0,-0.147929968,-0.054369429,-0.342524617,-0.31778293,0.115663991,-4.40009673e-07,0.513013833,0.448812203,0.102190988,0.181233435,-0.065962893,8.03551596e-07,-0,-0,-0,-0.0481246841,-0.0747999904,0.0436477805,0.00349542118,-0.0986361705,0.0990563433,0.0266006108,-0.0504660503,0.0824686491,0.253377449,0.0356731184,0.146947546,-0.0887207125,0.0539375697,-0.187118866,-0.0723562803,0.0202543838,-0.0763502142,-0,-0,-0,-0,0,-0,0.0697894649,-0.10837224,1.27533561,-5.26408947e-07,0.247276103,-0.14276505,-0.211200547,0,-0,-0.109706811,-0.438595267,-0.481925686,-0,0,0.124354709,-0,-0,-0,0.00788588016,-0.970755668,-0.0254950558,-0,-0,-0,-0,0,-0,0.688159179,-0.414771571,-0.583403048,-6.06402006e-07,-1.05185864,0.607290859,-0.168532483,0,-0,0.10711429,-0.20476101,0.959839686,-0,0,-0.124354709,-0,-0,-0,0.293227224,0.261169002,0.383947585,-0,-0,-0
0.2044,18.7474,7.2097,0.0530887406,-0.266905787,0.0612374085,-0,0,-0,0.0698770474,0.209189884,0.156855148,-0.365764377,-0.133126904,3.06808711e-07,0.283684533,-0.0796542338,-0.0207184064,0.175164124,0.063754738,8.00105317e-07,-0,-0,-0,-0,0,-0,-0.151579295,-0.0553167009,-0.343694533,-0.319047396,0.11612382,6.07221937e-07,0.518307701,0.450150072,0.104192825,0.179356529,-0.0652797473,-1.83805575e-07,-0,-0,-0,-0.0469719975,-0.0739040163,0.0440900804,0.00425045426,-0.0974678251,0.0991077543,0.0268267821,-0.0498699141,0.0821710086,0.249729183,0.034992284,0.142783102,-0.0889664523,0.0528950844,-0.185852491,-0.0716879203,0.0198695641,-0.0753857835,-0,-0,-0,-0,0,-0,0.0767989976,-0.115249454,1.2721601,-6.94189069e-07,0.244048392,-0.140902168,-0.217010749,0,-0,-0.107129609,-0.431726474,-0.478503649,-0,0,0.124354709,-0,-0,-0,0.00684783693,-0.963642549,-0.0218602161,-0,-0,-0,-0,0,-0,0.683535022,-0.415695479,-0.57890511,-1.71972251e-07,-1.04851294,0.605359878,-0.16923236,0,-0,0.107819602,-0.205844529,0.960854395,-0,0,-0.124354709,-0,-0,-0,0.294103283,0.25979198,0.384543391,-0,-0,-0
