-8.5728,18.6054,3.9395,-0,-0,-0,-0,0,-0,-0,0,0.366519143,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0.366519143,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,0,-0,0.27925268,0,-0,-0.366519143,0,-0,-0.191986218,0,-0,-0,-0,-0,-0,0,-0,-0,0,0.13962634,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0.13962634,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0
-8.5728,18.6054,3.9395,-0.00816876585,-0.224852545,-0.00458324621,-0,0,-0,0.00170331691,0.092424427,0.381555176,-0.391753986,-0.142586846,-8.92329266e-07,0.684341999,-0.28276344,-0.143389139,-0.129338329,-0.0470753266,7.6861017e-07,-0,-0,-0,-0,0,-0,0.140230389,-0.393034102,-0.27165095,-0.424716583,0.15458454,3.98619753e-07,0.34546821,0.215452241,0.0407985784,0.0561673448,-0.0204433226,1.40851604e-07,-0,-0,-0,-0.0228280469,0.0315842109,0.0800650347,-0.00404196605,0.0420426632,0.00969011296,0.00586600504,0.0210266424,-0.0355642231,0.097650129,0.196353405,0.210461249,-0.339784351,0.263555686,-0.23162407,-0.148240832,0.136459164,-0.0756857801,-0,-0,-0,-0,0,-0,-0.734656516,0.65584625,1.32359252,-3.00749234e-07,1.31980993,-0.761991892,-0.0325940238,0,-0,-0.0391115905,-0.363514798,-0.211971292,-0,0,0.124354709,-0,-0,-0,-0.0841165559,-0.875833056,0.233845124,-0,-0,-0,-0,0,-0,-0.8489823,-0.862334008,-1.03656307,-1.74473138e-07,-1.15349013,0.665968677,-0.182205393,0,-0,-0.00145250101,-0.0290079486,-0.100038722,-0,0,-0.124354709,-0,-0,-0,-0.290834236,0.437857318,-0.462956735,-0,-0,-0
-8.5617,18.5999,3.9657,-0.000729569172,-0.229541603,-0.0107630447,-0,0,-0,-0.0155852192,0.0903021744,0.389261505,-0.378357281,-0.137709977,-4.84270735e-07,0.67751006,-0.286798921,-0.141658927,-0.126081547,-0.0458893811,-4.14631933e-07,-0,-0,-0,-0,0,-0,0.132709039,-0.386976762,-0.26592746,-0.433901283,0.157927604,-4.72087034e-07,0.352067397,0.210179602,0.0417542669,0.0574356579,-0.0209048333,1.0770103e-07,-0,-0,-0,-0.0263266167,0.0314332847,0.088884494,-0.00727483845,0.04175346,0.0120723825,0.00425692277,0.0209253719,-0.0380645508,0.0998651601,0.19617568,0.209558875,-0.341702552,0.263442557,-0.231282667,-0.149130892,0.136302883,-0.0752048636,-0,-0,-0,-0,0,-0,-0.723421086,0.643457169,1.32938996,1.28924972e-06,1.29377973,-0.746963951,-0.0368037579,0,-0,-0.0399247892,-0.365555709,-0.215123033,-0,0,0.124354709,-0,-0,-0,-0.0827829879,-0.878234277,0.23096981,-0,-0,-0,-0,0,-0,-0.84550694,-0.853170124,-1.04819646,9.61717197e-07,-1.13325404,0.654284244,-0.174075649,0,-0,-0.00127212979,-0.0316930009,-0.0802644058,-0,0,-0.124354709,-0,-0,-0,-0.280545535,0.4394342,-0.446992334,-0,-0,-0
-8.5392,18.5914,3.9841,0.00314228269,-0.234286671,-0.0304564624,-0,0,-0,-0.0267685554,0.0896442313,0.412081214,-0.371778755,-0.135316212,-3.71691255e-07,0.674062664,-0.288251064,-0.140677613,-0.122941165,-0.0447459988,4.9037593e-07,-0,-0,-0,-0,0,-0,0.124929027,-0.374589516,-0.243633267,-0.439772641,0.160063536,-6.38883028e-07,0.354024367,0.199614961,0.0413825286,0.0637088171,-0.0231884135,-2.94533197e-07,-0,-0,-0,-0.0282814666,0.0314103602,0.107081445,-0.00867347039,0.041667161,0.0188273956,0.003429938,0.0208863495,-0.0412894297,0.097883557,0.196343732,0.208198062,-0.341835835,0.263572486,-0.230216535,-0.148653017,0.136421188,-0.0747629709,-0,-0,-0,-0,0,-0,-0.714182149,0.628113749,1.33708671,1.11020149e-09,1.26779989,-0.731964936,-0.0419018647,0,-0,-0.0409398317,-0.362273664,-0.222568647,-0,0,0.124354709,-0,-0,-0,-0.0805559835,-0.875785788,0.223798927,-0,-0,-0,-0,0,-0,-0.841182012,-0.841841685,-1.06362941,1.96193145e-08,-1.11229059,0.642179968,-0.16925854,0,-0,-0.0010186691,-0.033467734,-0.0608478378,-0,0,-0.124354709,-0,-0,-0,-0.270304282,0.441623388,-0.431391506,-0,-0,-0
-8.5207,18.5934,3.981,-4.78289685e-05,-0.233017991,-0.0324895092,-0,0,-0,-0.0259999291,0.0899761955,0.415101377,-0.367404611,-0.133724001,-8.4886563e-07,0.673788238,-0.290494225,-0.140983747,-0.127579374,-0.0464347536,6.12469282e-07,-0,-0,-0,-0,0,-0,0.13028524,-0.373868973,-0.240209747,-0.443687132,0.161488849,-7.75689421e-07,0.353692252,0.196795073,0.041108257,0.0668573575,-0.0243340549,-2.9331547e-08,-0,-0,-0,-0.0257902067,0.029360347,0.107785598,-0.00700507908,0.0389824164,0.0197433357,0.00398281465,0.019513682,-0.0406694135,0.0931276007,0.196805647,0.208893241,-0.339432528,0.263915068,-0.230550613,-0.14718256,0.136780347,-0.0753794188,-0,-0,-0,-0,0,-0,-0.705046646,0.61304418,1.34630989,6.91870528e-07,1.24313824,-0.717726782,-0.0478464561,0,-0,-0.043211712,-0.366170674,-0.232277244,-0,0,0.124354709,-0,-0,-0,-0.076752439,-0.8807452,0.214802476,-0,-0,-0,-0,0,-0,-0.835175701,-0.827547743,-1.08024878,-8.40375803e-07,-1.09096852,0.62987186,-0.165013899,0,-0,-0.000592806441,-0.0335364863,-0.035302291,-0,0,-0.124354709,-0,-0,-0,-0.256457144,0.446435819,-0.411102727,-0,-0,-0
-8.5075,18.5973,3.982,-0.00540757633,-0.231599552,-0.0253692156,-0,0,-0,-0.0200790076,0.0897853698,0.407087371,-0.36595315,-0.133195985,8.78112103e-07,0.673088982,-0.29158944,-0.140929265,-0.128174987,-0.0466512167,3.61973486e-07,-0,-0,-0,-0,0,-0,0.139100469,-0.377236691,-0.247322972,-0.445985968,0.162325817,6.71800228e-08,0.353694549,0.19934732,0.0412983204,0.071880698,-0.026162347,5.86039902e-07,-0,-0,-0,-0.0186924151,0.0275723683,0.100913049,-0.00544966744,0.0366239363,0.0171783095,0.00197215537,0.018334484,-0.039257942,0.0903843063,0.197059961,0.211996246,-0.337850656,0.263972722,-0.231338732,-0.146544419,0.137039486,-0.0763859115,-0,-0,-0,-0,0,-0,-0.694955483,0.599654685,1.35575549,-1.71375772e-06,1.2179484,-0.703183488,-0.0454117218,0,-0,-0.0474362442,-0.377505436,-0.246991987,-0,0,0.124354709,-0,-0,-0,-0.0705144344,-0.893656996,0.201300805,-0,-0,-0,-0,0,-0,-0.830007292,-0.814849754,-1.09316091,-1.0402504e-06,-1.06767057,0.616419853,-0.156467022,0,-0,-3.18008212e-05,-0.037421648,-0.00165669366,-0,0,-0.124354709,-0,-0,-0,-0.239087124,0.44857341,-0.383688165,-0,-0,-0
-8.4919,18.5973,3.9907,-0.00917040788,-0.235660369,-0.0249522922,-0,0,-0,-0.0143509296,0.0917668466,0.406357326,-0.369470118,-0.134476539,-7.85093661e-08,0.671120304,-0.291139387,-0.140135435,-0.12323726,-0.0448550677,-1.39572493e-07,-0,-0,-0,-0,0,-0,0.14145193,-0.376852158,-0.246945997,-0.445304945,0.162077595,-8.03276039e-07,0.355240397,0.202553592,0.0418378449,0.0765547805,-0.0278634742,3.1560555e-08,-0,-0,-0,-0.0125924077,0.0274032497,0.0997035372,-0.00440280485,0.0364026643,0.017480649,-0.000296561596,0.0182217422,-0.0381007673,0.0882029559,0.197173392,0.211891374,-0.337724257,0.263961725,-0.230614134,-0.146076185,0.137146086,-0.0763019433,-0,-0,-0,-0,0,-0,-0.68607253,0.586591001,1.3626577,-1.32449819e-06,1.18812927,-0.68596763,-0.0353603706,0,-0,-0.0490168487,-0.362618703,-0.265726743,-0,0,0.124354709,-0,-0,-0,-0.0655309641,-0.880568353,0.183051871,-0,-0,-0,-0,0,-0,-0.823610925,-0.803181672,-1.10744062,1.69470721e-07,-1.04128174,0.601183226,-0.151775577,0,-0,0.000485144028,-0.0423404759,0.022893955,-0,0,-0.124354709,-0,-0,-0,-0.226824068,0.447744852,-0.363342019,-0,-0,-0
-8.4794,18.5969,3.9964,-0.0111697933,-0.240462484,-0.0238381195,-0,0,-0,-0.0106174733,0.0961938045,0.405273637,-0.373234696,-0.135846869,-2.20920584e-08,0.672674743,-0.28749163,-0.140038836,-0.126177359,-0.0459245077,5.07010585e-07,-0,-0,-0,-0,0,-0,0.142136562,-0.375437421,-0.247312251,-0.444274664,0.161702044,-8.41063e-08,0.357520124,0.204566716,0.0424360667,0.0732289067,-0.026654051,-1.36883722e-07,-0,-0,-0,-0.00978413758,0.0272862029,0.0980070514,-0.00349652396,0.0362620351,0.0183644796,-0.000843119721,0.0181401319,-0.0361791181,0.0890750333,0.196943512,0.21013804,-0.340541114,0.263678576,-0.229020631,-0.146853638,0.136987785,-0.0753663379,-0,-0,-0,-0,0,-0,-0.677668814,0.57199241,1.36687362,7.80664319e-07,1.15752563,-0.668297605,-0.0282516446,0,-0,-0.0490821299,-0.349034582,-0.276522159,-0,0,0.124354709,-0,-0,-0,-0.0630026529,-0.867918107,0.172455296,-0,-0,-0,-0,0,-0,-0.813647623,-0.792439738,-1.12247533,-2.52629624e-07,-1.0122699,0.584433331,-0.151108861,0,-0,0.000833493146,-0.0442335946,0.0376351802,-0,0,-0.124354709,-0,-0,-0,-0.219281219,0.448158379,-0.351242705,-0,-0,-0
-8.4719,18.5961,3.9968,-0.0119218234,-0.242984775,-0.0212908597,-0,0,-0,-0.00873955196,0.0978504765,0.402651639,-0.374855086,-0.136436082,3.78831161e-07,0.672855584,-0.285264118,-0.139699957,-0.128608613,-0.0468096415,-3.00338988e-07,-0,-0,-0,-0,0,-0,0.143323,-0.374833613,-0.249473035,-0.444427925,0.161758153,-1.93046817e-07,0.358647204,0.20538234,0.042721031,0.0666724702,-0.0242675573,-8.00570925e-07,-0,-0,-0,-0.00959418929,0.0262654915,0.096293927,-0.00288594388,0.034923071,0.018472265,-0.000163483932,0.0174575017,-0.0351226099,0.0909693716,0.197033504,0.210955609,-0.344315772,0.263879041,-0.230063914,-0.148600367,0.137106466,-0.0754950698,-0,-0,-0,-0,0,-0,-0.667645883,0.557703391,1.37022461,-5.64570225e-09,1.12672845,-0.65051828,-0.0261939014,0,-0,-0.0494406365,-0.350180529,-0.277600256,-0,0,0.124354709,-0,-0,-0,-0.0625236756,-0.869166663,0.171471572,-0,-0,-0,-0,0,-0,-0.80178851,-0.781361664,-1.13739936,-9.41140787e-08,-0.982884173,0.567468169,-0.148967342,0,-0,0.00126987814,-0.0458577577,0.0553253937,-0,0,-0.124354709,-0,-0,-0,-0.210137533,0.449162914,-0.336779505,-0,-0,-0
-8.4608,18.5941,3.9994,-0.0123887682,-0.244454512,-0.0221684687,-0,0,-0,-0.00733100225,0.096552796,0.403804906,-0.376334599,-0.136975026,2.13458626e-07,0.670077405,-0.285563173,-0.138757122,-0.121413525,-0.0441903127,7.04577831e-07,-0,-0,-0,-0,0,-0,0.143090432,-0.374230133,-0.247673065,-0.444267749,0.161700287,8.72826328e-07,0.359194064,0.205169385,0.0428145289,0.0656066766,-0.0238792861,4.27840784e-07,-0,-0,-0,-0.00878440484,0.0255443406,0.0985788564,-0.00297701916,0.0339483943,0.0185754772,-0.000705808341,0.0169764695,-0.0362599772,0.091041683,0.196780493,0.212148289,-0.345177411,0.263484428,-0.230904749,-0.149043425,0.136973223,-0.0759631574,-0,-0,-0,-0,0,-0,-0.653930431,0.544733321,1.37397608,5.80874311e-07,1.0922591,-0.630615938,-0.0224658781,0,-0,-0.0493285083,-0.34956257,-0.277474514,-0,0,0.124354709,-0,-0,-0,-0.0626219047,-0.868535703,0.171572803,-0,-0,-0,-0,0,-0,-0.790344326,-0.770296742,-1.15070578,5.74727726e-07,-0.953128362,0.550287272,-0.147031772,0,-0,0.00162378158,-0.0388783753,0.0834283659,-0,0,-0.124354709,-0,-0,-0,-0.194217017,0.459936023,-0.314795446,-0,-0,-0
